source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp,tmass_designation,j_m,h_m,ks_m,ph_qual
598922473484495616,131.93723448488228,11.416711215076578,1.283438118176207,-4.414733538543705,-1.9517350854060291,10.695639610290527,0.45395946502685547,08474493+1125002,10.107000350952148,9.980999946594238,9.9399995803833,AAA
604894299092732160,132.83610653628818,11.524506592103798,0.5005479485871446,-6.914927256384661,0.069121606156504,13.927206993103027,0.7691936492919922,08512067+1131282,12.967000007629395,12.670999526977539,12.583000183105469,AAA
604892130133455488,132.98512211263696,11.530722633822043,1.8568039479434655,20.2689001672012,-23.416715757349635,13.165167808532715,0.8757658004760742,08515640+1131509,12.069999694824219,11.732999801635742,11.682000160217285,AAA
598925870802938880,132.0242207260982,11.546724125633055,1.166346663920254,3.027524446953034,-10.815346187691041,13.81346321105957,0.7334566116333008,08480580+1132484,12.878000259399414,12.623000144958496,12.559000015258789,AAA
604710749369622016,133.13209425568567,11.574701678617723,2.5039795252275896,-20.20064691799875,6.730606993323629,11.73560619354248,0.6680259704589844,08523172+1134289,10.765999794006348,10.583999633789062,10.493000030517578,AAA
604907390153062016,132.71139932834978,11.583942532403386,1.5346119620339285,1.9339159914917743,-35.55289840827134,12.851841926574707,0.7653274536132812,08505073+1135027,11.85099983215332,11.508999824523926,11.473999977111816,AAA
604893951199585920,132.96081652328212,11.609414202845594,0.8990950469311935,-14.412425381974476,2.387670338947332,13.290700912475586,0.6436986923217773,08515061+1136337,12.470999717712402,12.256999969482422,12.196999549865723,AAA
598941985520230528,131.87717147486467,11.624980939323514,3.43561920372451,-5.3524159122725585,1.2937646605674462,11.254636764526367,0.6577119827270508,08473052+1137299,10.397000312805176,10.168000221252441,10.119000434875488,AAA
598903953585548672,132.62085201174244,11.6359111528149,1.1420813291546128,-10.730773118397652,-2.8776854861817647,13.646081924438477,0.7406692504882812,08502901+1138092,12.692000389099121,12.439000129699707,12.39799976348877,AAA
604713459494948352,133.25122970031487,11.684762054189912,1.4098075762564377,-2.3809461492319266,-0.6048274913167373,12.498801231384277,0.7079877853393555,08530030+1141051,11.493000030517578,11.279999732971191,11.267999649047852,DAD
604901823875341056,133.10983628434533,11.691020965269104,1.213697106322298,-10.916731808346668,-2.8995393163338012,12.249378204345703,1.112696647644043,08522636+1141277,10.845000267028809,10.314000129699707,10.262999534606934,AAA
